"TYPE","TIME","LAT","LON","ALT","BEARING","ACCURACY","SPEED","NAME","DESCRIPTION","SEGMENT"
"P","2016-06-09T16:54:13Z","38.246715","-85.526936","196.89999389648438","302.20001220703125","2.0","14.300000190734863",,,"0"
"P","2016-06-09T16:54:15Z","38.246843","-85.527204","197.1999969482422","301.8999938964844","1.7320507764816284","13.899999618530273",,,"0"
"P","2016-06-09T16:54:17Z","38.246956","-85.527448","196.39999389648438","301.79998779296875","2.0","12.600000381469727",,,"0"
"P","2016-06-09T16:54:19Z","38.247065","-85.527687","196.8000030517578","300.5","2.0","11.800000190734863",,,"0"
"P","2016-06-09T16:54:21Z","38.24718","-85.527902","197.8000030517578","300.8999938964844","2.4494898319244385","11.300000190734863",,,"0"
"P","2016-06-09T16:54:23Z","38.247298","-85.528106","197.60000610351563","303.20001220703125","2.0","11.600000381469727",,,"0"
"P","2016-06-09T16:54:25Z","38.247422","-85.528321","198.39999389648438","302.29998779296875","1.7320507764816284","12.300000190734863",,,"0"
"P","2016-06-09T16:54:27Z","38.247542","-85.528574","198.6999969482422","302.3999938964844","2.0","13.199999809265137",,,"0"
"P","2016-06-09T16:54:29Z","38.247671","-85.528838","199.0","303.3999938964844","1.7320507764816284","13.699999809265137",,,"0"
"P","2016-06-09T16:54:31Z","38.247832","-85.529178","197.89999389648438","302.29998779296875","1.5","15.0",,,"0"
"P","2016-06-09T16:54:33Z","38.247977","-85.529483","197.3000030517578","302.29998779296875","1.5","15.600000381469727",,,"0"
"P","2016-06-09T16:54:35Z","38.248129","-85.529795","196.39999389648438","300.8999938964844","1.2247449159622192","16.200000762939453",,,"0"
"P","2016-06-09T16:54:37Z","38.248274","-85.530121","195.6999969482422","298.70001220703125","1.0","16.100000381469727",,,"0"
"P","2016-06-09T16:54:39Z","38.248403","-85.530451","194.60000610351563","295.1000061035156","1.0","15.899999618530273",,,"0"
"P","2016-06-09T16:54:41Z","38.248503","-85.530757","193.3000030517578","292.0","1.0","12.800000190734863",,,"0"
"P","2016-06-09T16:54:44Z","38.248605","-85.531096","192.39999389648438","291.1000061035156","1.0","9.199999809265137",,,"0"
"P","2016-06-09T16:55:58Z","38.248646","-85.531294","192.10000610351563","282.70001220703125","2.4494898319244385","0.0",,,"0"
"P","2016-06-09T16:56:01Z","38.24865","-85.531369","191.6999969482422","284.29998779296875","2.4494898319244385","2.200000047683716",,,"0"
"P","2016-06-09T16:56:03Z","38.248682","-85.531562","190.0","282.79998779296875","1.7320507764816284","7.099999904632568",,,"0"
"P","2016-06-09T16:56:06Z","38.248723","-85.531831","188.89999389648438","279.3999938964844","1.5","9.5",,,"0"
"P","2016-06-09T16:56:08Z","38.248766","-85.532092","187.89999389648438","279.29998779296875","1.5","12.0",,,"0"
"P","2016-06-09T16:56:10Z","38.248817","-85.532422","187.1999969482422","278.1000061035156","1.5","14.300000190734863",,,"0"
"P","2016-06-09T16:56:12Z","38.248844","-85.532771","187.0","274.6000061035156","1.5","15.0",,,"0"
"P","2016-06-09T16:56:14Z","38.248864","-85.533145","185.8000030517578","270.8999938964844","1.7320507764816284","16.0",,,"0"
"P","2016-06-09T16:56:16Z","38.248855","-85.53352","186.3000030517578","268.70001220703125","1.7320507764816284","16.700000762939453",,,"0"
"P","2016-06-09T16:56:18Z","38.248844","-85.533911","187.60000610351563","265.79998779296875","1.7320507764816284","17.299999237060547",,,"0"
"P","2016-06-09T16:56:20Z","38.24881","-85.534298","187.89999389648438","261.20001220703125","2.4494898319244385","17.899999618530273",,,"0"
"P","2016-06-09T16:56:22Z","38.248736","-85.534725","187.60000610351563","257.29998779296875","2.4494898319244385","18.600000381469727",,,"0"
"P","2016-06-09T16:56:24Z","38.248618","-85.535137","187.10000610351563","252.89999389648438","2.4494898319244385","18.899999618530273",,,"0"
"P","2016-06-09T16:56:26Z","38.248481","-85.535592","186.6999969482422","248.5","2.4494898319244385","18.899999618530273",,,"0"
"P","2016-06-09T16:56:28Z","38.248348","-85.535992","186.60000610351563","245.10000610351563","1.7320507764816284","18.799999237060547",,,"0"
"P","2016-06-09T16:56:30Z","38.248199","-85.536382","186.10000610351563","242.8000030517578","1.7320507764816284","18.700000762939453",,,"0"
"P","2016-06-09T16:56:32Z","38.248046","-85.536764","185.39999389648438","243.0","1.5","18.799999237060547",,,"0"
"P","2016-06-09T16:56:34Z","38.247891","-85.537148","184.89999389648438","242.8000030517578","1.2247449159622192","18.799999237060547",,,"0"
"P","2016-06-09T16:56:36Z","38.247739","-85.537537","184.1999969482422","242.8000030517578","1.2247449159622192","18.600000381469727",,,"0"
"P","2016-06-09T16:56:38Z","38.247584","-85.537917","183.1999969482422","243.0","1.2247449159622192","18.399999618530273",,,"0"
"P","2016-06-09T16:56:40Z","38.247431","-85.538291","182.60000610351563","242.60000610351563","1.0","18.299999237060547",,,"0"
"P","2016-06-09T16:56:42Z","38.247281","-85.53866","181.6999969482422","243.1999969482422","1.0","17.100000381469727",,,"0"
"P","2016-06-09T16:56:44Z","38.247147","-85.538985","181.0","243.0","1.0","14.699999809265137",,,"0"
"P","2016-06-09T16:56:47Z","38.24699","-85.539376","180.10000610351563","243.3000030517578","1.0","10.600000381469727",,,"0"
"P","2016-06-09T16:56:50Z","38.246877","-85.539659","179.39999389648438","243.0","1.0","8.399999618530273",,,"0"
"P","2016-06-09T16:56:53Z","38.246764","-85.539952","179.5","242.5","1.0","10.300000190734863",,,"0"
"P","2016-06-09T16:56:55Z","38.246674","-85.540181","179.3000030517578","242.6999969482422","1.0","11.399999618530273",,,"0"
"P","2016-06-09T16:56:57Z","38.246566","-85.540441","179.1999969482422","242.89999389648438","1.0","13.300000190734863",,,"0"
"P","2016-06-09T16:56:59Z","38.246457","-85.540714","179.3000030517578","242.8000030517578","1.0","13.300000190734863",,,"0"
"P","2016-06-09T16:57:01Z","38.246345","-85.540996","180.1999969482422","242.6999969482422","1.2247449159622192","13.600000381469727",,,"0"
"P","2016-06-09T16:57:03Z","38.246215","-85.541328","180.3000030517578","243.10000610351563","1.2247449159622192","15.300000190734863",,,"0"
"P","2016-06-09T16:57:05Z","38.246087","-85.541647","180.0","242.89999389648438","1.2247449159622192","15.600000381469727",,,"0"
"P","2016-06-09T16:57:07Z","38.245955","-85.541971","180.39999389648438","243.10000610351563","1.2247449159622192","15.899999618530273",,,"0"
"P","2016-06-09T16:57:09Z","38.245815","-85.542316","180.3000030517578","242.8000030517578","1.2247449159622192","16.700000762939453",,,"0"
"P","2016-06-09T16:57:11Z","38.245676","-85.542659","180.1999969482422","242.60000610351563","1.2247449159622192","16.799999237060547",,,"0"
"P","2016-06-09T16:57:13Z","38.245538","-85.543004","180.1999969482422","243.0","1.2247449159622192","16.799999237060547",,,"0"
"P","2016-06-09T16:57:15Z","38.2454","-85.543341","180.39999389648438","242.6999969482422","1.2247449159622192","16.5",,,"0"
