"TYPE","TIME","LAT","LON","ALT","BEARING","ACCURACY","SPEED","NAME","DESCRIPTION","SEGMENT"
"TRACK",,,,,,,,"Home To Work Via I64 Lite","",
"P","2017-05-03T11:40:07Z","38.231906","-85.50492","191.60000610351563","184.6999969482422","1.7320507764816284","16.799999237060547",,,"0"
"P","2017-05-03T11:40:09Z","38.231586","-85.504948","190.8000030517578","184.8000030517578","1.7320507764816284","16.899999618530273",,,"0"
"P","2017-05-03T11:40:11Z","38.231298","-85.504981","189.39999389648438","184.6999969482422","1.7320507764816284","15.899999618530273",,,"0"
"P","2017-05-03T11:40:13Z","38.231048","-85.504996","190.0","184.6999969482422","1.7320507764816284","14.100000381469727",,,"0"
"P","2017-05-03T11:40:15Z","38.230822","-85.505041","189.89999389648438","186.39999389648438","1.7320507764816284","12.300000190734863",,,"0"
"P","2017-05-03T11:40:18Z","38.230544","-85.505067","189.89999389648438","184.6999969482422","1.7320507764816284","10.5",,,"0"
"P","2017-05-03T11:40:21Z","38.230289","-85.505107","189.10000610351563","184.8000030517578","1.5","9.699999809265137",,,"0"
"P","2017-05-03T11:40:24Z","38.230023","-85.505132","189.10000610351563","185.3000030517578","1.5","10.0",,,"0"
"P","2017-05-03T11:40:26Z","38.229837","-85.505148","189.89999389648438","184.89999389648438","1.2247449159622192","10.100000381469727",,,"0"
"P","2017-05-03T11:40:29Z","38.229601","-85.50516","189.6999969482422","184.10000610351563","1.5","9.899999618530273",,,"0"
"P","2017-05-03T11:40:31Z","38.229412","-85.505186","189.1999969482422","184.8000030517578","1.5","11.0",,,"0"
"P","2017-05-03T11:40:33Z","38.229183","-85.505194","189.89999389648438","182.6999969482422","1.5","12.300000190734863",,,"0"
"P","2017-05-03T11:40:35Z","38.228946","-85.505229","190.39999389648438","185.0","1.2247449159622192","13.100000381469727",,,"0"
"P","2017-05-03T11:40:37Z","38.228677","-85.505256","189.3000030517578","184.6999969482422","1.5","14.199999809265137",,,"0"
"P","2017-05-03T11:40:39Z","38.228432","-85.505282","189.5","184.6999969482422","1.2247449159622192","14.399999618530273",,,"0"
"P","2017-05-03T11:40:41Z","38.228177","-85.505302","190.6999969482422","184.10000610351563","1.2247449159622192","14.699999809265137",,,"0"
"P","2017-05-03T11:40:43Z","38.227887","-85.505307","191.0","183.39999389648438","1.2247449159622192","15.600000381469727",,,"0"
"P","2017-05-03T11:40:45Z","38.227611","-85.505366","190.5","186.5","1.5","15.600000381469727",,,"0"
"P","2017-05-03T11:40:47Z","38.227326","-85.505393","190.1999969482422","184.60000610351563","1.5","15.600000381469727",,,"0"
"P","2017-05-03T11:40:49Z","38.227033","-85.505408","190.39999389648438","183.89999389648438","1.5","15.800000190734863",,,"0"
"P","2017-05-03T11:40:52Z","38.226605","-85.505447","189.8000030517578","186.10000610351563","1.5","15.800000190734863",,,"0"
"P","2017-05-03T11:40:54Z","38.226314","-85.505538","188.89999389648438","191.39999389648438","1.5","15.899999618530273",,,"0"
"P","2017-05-03T11:40:56Z","38.226032","-85.505613","189.6999969482422","195.60000610351563","1.2247449159622192","16.100000381469727",,,"0"
"P","2017-05-03T11:40:58Z","38.225761","-85.505744","189.39999389648438","203.10000610351563","1.2247449159622192","16.600000381469727",,,"0"
"P","2017-05-03T11:41:00Z","38.225575","-85.505872","189.1999969482422","209.1999969482422","1.0","18.0",,,"0"
"P","2017-05-03T11:41:02Z","38.225293","-85.506104","188.5","215.8000030517578","1.5","18.5",,,"0"
"P","2017-05-03T11:41:04Z","38.225029","-85.50637","186.6999969482422","219.60000610351563","3.0","18.799999237060547",,,"0"
"P","2017-05-03T11:41:06Z","38.224787","-85.506666","185.6999969482422","227.10000610351563","2.0","18.5",,,"0"
